sus_id,DTXSID,usepa_formula,usepa_wikipedia,usepa_wikipedia_url,usepa_Log_Kow_experimental,usepa_Log_Kow_predicted,usepa_solubility_experimental,usepa_solubility_predicted,usepa_Koc_min_experimental,usepa_Koc_max_experimental,usepa_Koc_min_predicted,usepa_Koc_max_predicted,usepa_Life_experimental,usepa_Life_predicted,usepa_BCF_experimental,usepa_BCF_predicted
352,DTXSID0043719,,,,,,,,,,1882.52,1882.52,,3.54823,,982.16
353,DTXSID10557479,,,,,,,,,,89.3045,89.3045,,3.54147,,0.86527
354,DTXSID2023195,,,,,,,,,,178.926,178.926,,6.22536,,26.5044
355,DTXSID7021237,,,,,,,,,,385.478,89074.2,,76.9873,,22.8966
356,DTXSID7020760,,,,,,,,,,42.5459,42.5459,,4.22728,,2.41083
357,DTXSID7038317,,,,,,,,,,1408.38,1541.7,,2.53208,,67.6381
358,DTXSID5037523,,,,,,,,,,294.957,294.957,,4.1383,0.361671,6.12574
359,DTXSID1027502,,,,,,,,,,40.3833,40.3833,,4.67165,1.8197,1.98245
360,DTXSID00199862,,,,,,,,,,121.556,121.556,,4.62579,,1.55399
361,DTXSID5032442,,,,,,,,,,33.6512,114.092,,3.54366,1.8426,6.3873
362,DTXSID1032569,,,,,,,,79.4328,79.4328,79.5512,118.304,,3.81633,,4.90772
363,DTXSID8034877,,,,,,,,,,709.578,736.665,,4.31527,,25.7909
364,DTXSID4059916,,,,,,,,,,88.8749,88.8749,,4.46041,,6.66991
365,DTXSID6062599,,,,,,,,,,95.8758,95.8758,,4.46524,,28.091
366,DTXSID3031862,,,,,,,,,,1066.8,1066.8,,4.46951,,49.2917
367,DTXSID1037303,,,,,,,,,,2112.45,2112.45,,4.46934,,92.2271
368,DTXSID8031863,,,,,,,,,,2832.61,2832.61,,4.9418,,165.019
369,DTXSID3031860,,,,,,,,,,397.147,397.147,,4.94078,49.25,274.324
370,DTXSID8047553,,,,,,,,,,16613.8,16613.8,,4.94024,1777.75,421.435
371,DTXSID1032646,,,,,,,,,,333.651,333.651,,4.951,,132.976
372,DTXSID30891463,,,,,,,,,,1553.45,1553.45,,4.26338,,5.92486
373,DTXSID001019143,,,,,,,,,,1680.07,1680.07,,4.29284,,4.97303
374,DTXSID10891507,,,,,,,,,,4133.74,4133.74,,3.35686,,3.60645
375,DTXSID90891464,,,,,,,,,,717.356,717.356,,4.2924,,1.35137
376,DTXSID50891465,,,,,,,,,,618.815,618.815,,3.54682,,7.57635
377,DTXSID9057975,,,,,,,,,,47.6184,47.6184,,4.63809,,6.54476
378,DTXSID3021196,,,,,,,,251.189,251.189,216.272,250.555,,4.96923,,18.5039
379,DTXSID1023653,,,,,,,,,,117.558,117.558,,4.95974,,6.39013
380,DTXSID9023336,,,,,,,,,,206853,206853,,147.101,,61.9408
381,DTXSID0048006,,,,,,,,,,22.5313,22.5313,,4.29362,,2.24306
382,DTXSID0022985,,,,,,,,,,128.506,128.506,,3.32406,,8.65395
383,DTXSID1023990,,,,,,,,190.546,190.546,190.846,216.272,,5.1556,,8.57212
384,DTXSID7020479,,,,,,,,15.8489,15.8489,15.8484,17.338,,82.443,0.33721,2.46418
385,DTXSID0020107,,,,,,,,,,165.706,165.706,,3.53575,,2.38201
386,DTXSID4022787,,,,,,,,,,1113.5,1113.5,,4.52314,,12.4537
387,DTXSID0023169,,,,,,,,,,21488.3,21488.3,,34.7918,,22.3052
388,DTXSID0022989,,,,,,,,,,49806.9,49806.9,,14.1094,,9.99094
389,DTXSID7034753,,,,,,,,,,50.2145,50.2145,,5.67465,,2.11242
390,DTXSID7032638,,,,,,,,,,1622.29,3033.89,,5.15004,,392.449
391,DTXSID2020341,,,,,,,,,,195983,195983,,143.084,,63.0199
392,DTXSID6045169,,,,,,,,,,313.986,313.986,,3.35595,,20.3015
393,DTXSID8023006,,,,,,,,,,20.0737,20.0737,,4.4905,,3.77481
394,DTXSID9021184,,,,,,,,,,21658.3,21658.3,,97.6042,,5.01689
395,DTXSID7042190,,,,,,,,,,1699.04,1699.04,,5.66612,,14.37
396,DTXSID8048492,,,,,,,,,,208,208,,3.35594,,6.55353
398,DTXSID8023636,,,,,,,,,,128507,128507,,37.0062,,42.2072
399,DTXSID4041070,,,,,,,,,,1309.31,1309.31,,3.53958,,2.57722
400,DTXSID2022678,,,,,,,,,,147.995,147.995,,3.54329,,8.05164
401,DTXSID5041809,,,,,,,,,,86.0485,86.0485,,7.71675,,3.85664
402,DTXSID3025706,,,,,,,,,,9432.72,9432.72,,87.8067,,3.09766
403,DTXSID2038443,,,,,,,,,,1142.4,1142.4,,4.25653,,6.98529
404,DTXSID9045138,,,,,,,,,,148.692,148.692,,4.34379,,29.1257
405,DTXSID10165876,,,,,,,,,,186.943,186.943,,4.51283,,43.3156
406,DTXSID4022600,,,,,,,,,,60.6519,60.6519,,2.65046,,8.36687
407,DTXSID30859442,,,,,,,,,,645.54,645.54,,3.35404,,2.88532
408,DTXSID10880951,,,,,,,,,,5442.9,5442.9,,7.37555,,544.283
409,DTXSID8023187,,,,,,,,,,201.421,201.421,,3.94379,,26.9104
410,DTXSID20891437,,,,,,,,,,111.28,111.28,,3.31311,,5.65524
411,DTXSID7023273,,,,,,,,,,2992.57,2992.57,,3.64651,,212.527
412,DTXSID8037128,,,,,,,,,,120.486,120.486,,3.28899,,20.1551
413,DTXSID5022855,,,,,,,,,,533.785,533.785,,3.64108,2167.94,92.0337
414,DTXSID9044297,,,,,,,,,,3640.84,3640.84,,3.34507,,254.467
415,DTXSID5021255,,,,,,,,,,106.555,106.555,,4.28138,,4.82176
416,DTXSID5042613,,,,,,,,,,1280.34,1280.34,,3.35308,,2.59045
417,DTXSID10891466,,,,,,,,,,849.174,849.174,,34.2864,,3.6482
419,DTXSID4023206,,,,,,,,,,247.615,247.615,,3.44585,,23.0122
420,DTXSID6023498,,,,,,,,,,1553.36,1553.36,,14.5888,,4.23093
421,DTXSID8023715,,,,,,,,,,923.474,923.474,,4.77955,,116.557
422,DTXSID40167207,,,,,,,,,,61.2373,61.2373,,5.69167,,1.61734
423,DTXSID90869865,,,,,,,,,,48.2615,48.2615,,37.1367,,5.49008
424,DTXSID6034186,,,,,,,,,,49975.9,49975.9,,254.843,,74.4799
425,DTXSID70197572,,,,,,,,,,302.809,302.809,,3.54706,,14.6678
426,DTXSID40440941,,,,,,,,,,4909.49,4909.49,,4.96947,,26.672
427,DTXSID10624392,,,,,,,,,,14834.9,14834.9,,4.47194,,34.1144
428,DTXSID5062760,,,,,,,,,,80700.4,80700.4,,4.47798,,42.4347
429,DTXSID50561590,,,,,,,,,,150195,150195,,3.68002,,57.3895
430,DTXSID90218051,,,,,,,,,,132574,132574,,3.6804,,114.287
431,DTXSID90558000,,,,,,,,,,529.931,529.931,,3.67928,,98.5441
432,DTXSID60874027,,,,,,,,,,1204.84,1204.84,,3.6796,,2.47156
433,DTXSID4032372,,,,,,,,,,1782.38,4020.3,,3.36235,,582.885
434,DTXSID3032628,,,,,,,,,,352.371,1851.25,,3.35393,,144.709
435,DTXSID0047662,,,,,,,,,,433.511,1539.43,,4.52501,,27.6277
436,DTXSID3032626,,,,,,,,208.93,208.93,208.272,208.272,,3.5316,,21.6447
437,DTXSID6034392,,,,,,,,,,307.61,1557.27,,5.99313,,252.18
438,DTXSID3034664,,,,,,,,,,27.2745,27.2745,,3.3512,,2.58258
439,DTXSID7032393,,,,,,,,1000,1000,1000.64,1000.64,,5.14604,,19.7677
440,DTXSID8034611,,,,,,,,,,27.8116,33.037,,3.54189,,3.44407
441,DTXSID1040295,,,,,,,,,,308.284,308.284,,4.29068,,2.24706
442,DTXSID0032497,,,,,,,,46.7735,46.7735,46.9332,85.5067,,3.5412,0.265,11.7827
443,DTXSID2032637,,,,,,,,,,9.33254,77.5672,,3.35529,,2.14093
444,DTXSID9042093,,,,,,,,138.038,138.038,138.297,138.297,,3.94536,,4.40576
445,DTXSID4020458,,,,,,,,5011.87,5011.87,5000.97,7906.79,,4.74463,20673.3,1156.29
446,DTXSID6032352,,,,,,,,3311.31,3311.31,3311.53,3451.44,,5.6735,,849.385
447,DTXSID8042139,,,,,,,,,,105.67,105.67,,3.53178,,5.90867
448,DTXSID7034961,,,,,,,,,,311.59,521.195,,3.53448,,15.8374
449,DTXSID60583566,,,,,,,,,,69.059,69.059,,3.34907,,10.0576
450,DTXSID1037563,,,,,,,,,,36.4834,36.4834,,3.53784,,7.97456
451,DTXSID8024315,,,,,,,,501.187,501.187,501.959,1037.53,,3.35398,,66.8629
452,DTXSID9058157,,,,,,,,,,1969.43,25763.2,,5.27703,,2420.67
453,DTXSID0034300,,,,,,,,,,120.043,690.24,,4.64121,,19.0263
454,DTXSID4026214,,,,,,,,,,4079.74,4079.74,,5.57685,,332.198
455,DTXSID0052839,,,,,,,,,,75.6753,75.6753,,3.6489,,4.55054
456,DTXSID40224061,,,,,,,,,,51.2117,51.2117,,3.6782,,2.38113
457,DTXSID4024145,,,,,,,,53.7032,53.7032,29.6483,53.7751,,4.71849,,4.51839
458,DTXSID6037697,,,,,,,,,,57.4093,57.4093,,3.55798,,3.84866
459,DTXSID20881090,,,,,,,,,,42.2604,42.2604,,7.12073,,3.2238
460,DTXSID40158150,,,,,,,,,,47.6065,47.6065,,4.8908,,6.86437
461,DTXSID1048596,,,,,,,,,,1024.6,1024.6,,19.1431,,15.6872
462,DTXSID8048288,,,,,,,,,,62.5334,62.5334,,4.47482,,1.29256
463,DTXSID7023564,,,,,,,,,,743.391,743.391,,4.6282,,11.7219
464,DTXSID3046451,,,,,,,,,,66.9014,66.9014,,4.88486,,1.75512
465,DTXSID90374722,,,,,,,,,,46.0105,46.0105,,2.55393,,2.97963
466,DTXSID8034669,,,,,,,,,,908.524,908.524,,4.30307,,8.33611
467,DTXSID3023423,,,,,,,,,,125.267,125.267,,4.89753,,14.0883
468,DTXSID0023454,,,,,,,,,,388.708,388.708,,3.3632,,160.968
469,DTXSID8023509,,,,,,,,,,593.611,593.611,,3.34763,,23.2239
470,DTXSID9048691,,,,,,,,,,32562.6,32562.6,,4.23654,,5.68395
471,DTXSID20274382,,,,,,,,,,88.7249,88.7249,,35.8167,,1.82341
472,DTXSID0046779,,,,,,,,,,1528.59,1528.59,,3.36015,,4.03839
473,DTXSID50881104,,,,,,,,,,1523.81,1523.81,,12.2838,,8.50161
474,DTXSID1022970,,,,,,,,,,255.791,255.791,,4.88951,,97.429
475,DTXSID7023063,,,,,,,,,,1759.96,1759.96,,3.55449,,11.5489
476,DTXSID5023320,,,,,,,,,,40639.5,40639.5,,3.35455,,152.123
477,DTXSID20859254,,,,,,,,,,126041,126041,,13.5801,,40.4871
478,DTXSID60861053,,,,,,,,,,430.294,430.294,,7.12959,,1.99317
479,DTXSID8046957,,,,,,,,,,448.645,448.645,,3.47377,,187.328
480,DTXSID5058195,,,,,,,,,,615.706,615.706,,4.74673,,39.7291
481,DTXSID1023869,,,,,,,,389.045,389.045,230.675,389.067,,3.35341,,13.6779
482,DTXSID3041619,,,,,,,,3467.37,3467.37,3457.81,3457.81,,3.35688,,68.1641
483,DTXSID1041681,,,,,,,,,,6843,6843,,9.2144,,367431
484,DTXSID9020247,,,,,,,,251.189,251.189,136.144,250.472,,3.53203,497.973,10.5391
485,DTXSID7034250,,,,,,,,295.121,295.121,295.683,639.735,,3.81656,255,143.724
486,DTXSID8022167,,,,,,,,,,441.207,441.207,,3.7242,,13.4924
487,DTXSID5020449,,,,,,,,46.7735,46.7735,46.6523,65.9174,,4.1387,0.776766,2.0002
488,DTXSID8034588,,,,,,,,,,2786.12,5290.83,,3.55092,,272.715
489,DTXSID0034930,,,,,,,,,,71.2853,230.851,,4.19589,,5.90852
490,DTXSID1032488,,,,,,,,,,473.045,473.045,,3.54493,,95.1158
491,DTXSID6060896,,,,,,,,1995.26,1995.26,1991.88,1991.88,,14.8142,,3.8597
492,DTXSID2034590,,,,,,,,,,610.942,2162.4,,8.38196,,72.9945
493,DTXSID90436011,,,,,,,,,,48.7824,48.7824,,3.35048,,9.86378
494,DTXSID3024154,,,,,,,,707.946,707.946,312.608,707.738,,3.35697,311.474,100.661
495,DTXSID4058075,,,,,,,,,,785.236,28245.8,,3.35773,,104.008
496,DTXSID4042121,,,,,,,,,,212.834,1244.51,,3.34235,,64.4545
497,DTXSID9058020,,,,,,,,,,796.437,6966.26,,8.71237,,170.786
498,DTXSID5022697,,,,,,,,,,1381.47,1381.47,,4.73935,,23.614
499,DTXSID3022748,,,,,,,,,,124.303,124.303,,36.0249,,2.093
500,DTXSID7020265,,,,,,,,,,115.578,115.578,,4.36522,,1.32059
501,DTXSID3023342,,,,,,,,,,166.011,166.011,,6.73616,,6.56199
502,DTXSID8022292,,,,,,,,63095.8,63095.8,32434,63169.8,,3.35145,792.922,563.233
503,DTXSID3023479,,,,,,,,,,210.559,210.559,,4.48035,,1.13436
504,DTXSID5044491,,,,,,,,,,19.7868,19.7868,,4.41115,,2.15514
505,DTXSID6045402,,,,,,,,,,30900.5,30900.5,,13.0244,,10.0315
506,DTXSID5022984,,,,,,,,,,363.106,363.106,,3.35651,,2.85244
507,DTXSID0023242,,,,,,,,,,1222.15,1222.15,,26.0382,,420.634
508,DTXSID4020379,,,,,,,,,,141591,141591,,99.2948,,101.526
509,DTXSID0024555,,,,,,,,3162.28,3162.28,3151.69,3151.69,,7.08664,,98.0742
510,DTXSID8041797,,,,,,,,,,839.206,839.206,,3.35428,,86.829
511,DTXSID3041798,,,,,,,,,,933.632,933.632,,3.35124,,21.7157
512,DTXSID3034612,,,,,,,,4168.69,4168.69,4174.76,4335.11,,5.13994,,195.097
513,DTXSID6032437,,,,,,,,,,2185.62,2185.62,,15.169,,26.2543
514,DTXSID7020970,,,,,,,,10000,10000,5847.9,10030.7,,3.71673,1009.15,964.982
515,DTXSID8024238,,,,,,,,2511.89,2511.89,2504.16,3334.26,,3.53535,,41.6936
516,DTXSID2032631,,,,,,,,,,194.861,194.861,,4.29109,,7.00868
517,DTXSID5024261,,,,,,,,812.831,812.831,77.8037,812.665,,164.989,11.4063,25.8175
518,DTXSID9033923,,,,,,,,1513.56,1513.56,1514.88,1514.88,,3.64163,,117.761
520,DTXSID80158457,,,,,,,,,,63.3599,63.3599,,4.26327,,1.4859
521,DTXSID9040132,,,,,,,,,,50.202,50.202,,5.12822,,1.80985
522,DTXSID0040129,,,,,,,,,,54.248,54.248,,2.93256,,1.2785
523,DTXSID8042260,,,,,,,,,,907.911,907.911,,3.35553,,88.4761
524,DTXSID7034549,,,,,,,,,,7.26106,18.4608,,4.64018,,2.0284
525,DTXSID7037551,,,,,,,,25.1189,25.1189,25.1736,25.1736,,3.81747,,4.40944
526,DTXSID4047543,,,,,,,,,,739.219,739.219,,4.65365,,68.8373
527,DTXSID5042037,,,,,,,,,,265.77,265.77,,3.67986,,21.4835
528,DTXSID7021100,,,,,,,,1584.89,1584.89,1482.52,1581.93,,4.78024,197.375,114.082
529,DTXSID7024245,,,,,,,,5011.87,5011.87,5013.25,15310.9,,3.54085,68.9526,487.807
530,DTXSID8058112,,,,,,,,,,461.19,461.19,,4.66338,,70.6882
531,DTXSID4022361,,,,,,,,501.187,501.187,340.408,501.959,,3.35247,,71.2996
532,DTXSID3023059,,,,,,,,,,18.4209,18.4209,,3.54914,,2.97266
533,DTXSID7022540,,,,,,,,,,805.924,805.924,,3.54748,,15.202
534,DTXSID9023259,,,,,,,,,,261.899,261.899,,3.35278,,16.5438
535,DTXSID3023269,,,,,,,,,,104.336,104.336,,4.27771,,9.61728
536,DTXSID1043835,,,,,,,,,,436.735,436.735,,3.3554,,13.3546
537,DTXSID1045950,,,,,,,,,,75.6897,75.6897,,3.54041,,2.72109
538,DTXSID3042477,,,,,,,,,,3481.47,3481.47,,3.99195,,363.869
539,DTXSID9046023,,,,,,,,,,69.0817,69.0817,,3.6447,,30.3426
540,DTXSID4022812,,,,,,,,,,29.4456,29.4456,,4.3369,,3.32713
541,DTXSID6022927,,,,,,,,,,78.8603,78.8603,,4.47251,,2.04061
542,DTXSID2020636,,,,,,,,,,78751.3,78751.3,,14.1903,,6.65886
543,DTXSID4023200,,,,,,,,,,504.089,504.089,,3.54881,,12.6631
544,DTXSID5020784,,,,,,,,,,112581,112581,,7.60431,,48.3047
546,DTXSID7031955,,,,,,,,,,140.491,140.491,,3.33812,,8.95635
547,DTXSID1046506,,,,,,,,,,80.3034,80.3034,,3.52774,,10.6536
548,DTXSID2023690,,,,,,,,,,84.1929,84.1929,,3.35807,,2.00487
549,DTXSID00226268,,,,,,,,,,15.7863,15.7863,,3.54931,,2.10812
550,DTXSID2023561,,,,,,,,,,3298.93,3298.93,,584.618,,109.42
551,DTXSID4026183,,,,,,,,,,382.337,382.337,,3.90071,25.1189,30.6633
552,DTXSID6048468,,,,,,,,,,22.5971,22.5971,,6.46712,,11.5898
553,DTXSID7068182,,,,,,,,,,26.7603,26.7603,,3.72324,,2.27851
554,DTXSID4051904,,,,,,,,,,273.848,273.848,,7.59725,,7.77642
555,DTXSID7057945,,,,,,,,,,106.002,106.002,,4.29321,,2.81575
556,DTXSID7040360,,,,,,,,,,533.926,13458.6,,3.54632,,1027
557,DTXSID6037564,,,,,,,,,,2050.6,2612.16,,4.67495,,228.651
558,DTXSID4034497,,,,,,,,,,519.996,1071,,5.30793,,188.553
559,DTXSID7024241,,,,,,,,100000,100000,7447.32,99588.3,,3.54301,,3912.58
560,DTXSID2020420,,,,,,,,204.174,204.174,203.736,372.392,,3.31044,,85.7524
561,DTXSID5047037,,,,,,,,,,96.6012,2618.18,,3.54933,,12.7215
562,DTXSID7034252,,,,,,,,,,260.615,2504.59,,3.35636,,50.2708
563,DTXSID2032502,,,,,,,,69.1831,69.1831,69.1266,668.344,,5.1233,,10.6676
564,DTXSID10337399,,,,,,,,,,100.257,100.257,,4.68329,,4.0034
565,DTXSID10881049,,,,,,,,,,67.7766,67.7766,,3.10647,,3.3266
566,DTXSID50591478,,,,,,,,,,6.40129,6.40129,,4.45037,,1.25608
567,DTXSID60891471,,,,,,,,,,222.133,222.133,,4.8992,,2.91262
568,DTXSID1020807,,,,,,,,177.828,177.828,178.154,178.154,,12.9691,7.94328,7.96072
569,DTXSID6022474,,,,,,,,,,25669.5,25669.5,,97.5707,,10.7243
570,DTXSID7020714,,,,,,,,,,21964.6,21964.6,,97.9324,,4.37831
572,DTXSID8023397,,,,,,,,,,89.158,89.158,,34.8815,,1.94541
573,DTXSID2032639,,,,,,,,,,18365.4,38519.5,,4.64443,,716.181
574,DTXSID6032645,,,,,,,,,,34.435,450.883,,5.69031,,4.75419
576,DTXSID7043952,,,,,,,,,,20683.7,20683.7,,33.3567,,566.887
577,DTXSID7023645,,,,,,,,,,557.702,557.702,,147.649,,1.29516
578,DTXSID2023062,,,,,,,,,,39158.9,39158.9,,94.9878,,3.72477
579,DTXSID8022668,,,,,,,,,,45824.8,45824.8,,95.0003,,5.57499
580,DTXSID3031656,,,,,,,,,,31191.2,31191.2,,5.35723,,6.53998
581,DTXSID00891475,,,,,,,,,,31726.5,31726.5,,10.1525,,9.92959
582,DTXSID60891476,,,,,,,,,,31718.6,31718.6,,23.8951,,9.85968
583,DTXSID60880022,,,,,,,,,,34793,34793,,4.76866,,4.43146
584,DTXSID3043811,,,,,,,,,,3.99755,3.99755,,4.10281,,1.17432
585,DTXSID10891481,,,,,,,,,,1979.45,1979.45,,3.35582,,106.892
586,DTXSID0022800,,,,,,,,,,95.6272,95.6272,,11.0863,,1.58976
587,DTXSID1059521,,,,,,,,,,21.353,21.353,,4.72652,,1.47297
588,DTXSID6052661,,,,,,,,,,58.943,58.943,,4.98609,,4.5238
589,DTXSID2044979,,,,,,,,,,53.1494,53.1494,,10.5839,,5.82567
590,DTXSID9020669,,,,,,,,,,72908.9,72908.9,,334.919,,28.9433
592,DTXSID8040692,,,,,,,,,,1405.95,1405.95,,4.72963,,34.2565
593,DTXSID20891477,,,,,,,,,,1331.39,1331.39,,139.908,,14.4275
594,DTXSID70891482,,,,,,,,,,4164.12,4164.12,,37.4586,,32.5575
595,DTXSID30183274,,,,,,,,,,180.888,180.888,,3.3548,,13.0594
596,DTXSID7075420,,,,,,,,,,61.0194,61.0194,,2.93226,,4.88338
597,DTXSID30891483,,,,,,,,,,84.305,84.305,,3.51721,,51.284
598,DTXSID80891478,,,,,,,,,,148214,148214,,95.767,,21.2071
599,DTXSID3037129,,,,,,,,,,13818.8,13818.8,,6.60611,,15.6127
600,DTXSID8020127,,,,,,,,,,110.128,110.128,,3.5451,,1.85341
601,DTXSID9046491,,,,,,,,,,59.2897,59.2897,,3.34449,,1.03491
602,DTXSID9040687,,,,,,,,,,1930.93,1930.93,,4.7161,,33.9561
603,DTXSID6048543,,,,,,,,,,472.194,472.194,,3.35083,,50.911
604,DTXSID9046029,,,,,,,,,,1485.12,1485.12,,3.53549,,165.038
605,DTXSID7022964,,,,,,,,,,10745.1,10745.1,,13.3181,,8.0134
606,DTXSID1040619,,,,,,,,,,36536.8,36536.8,,21.4443,,136.303
607,DTXSID10862853,,,,,,,,,,1179.21,1179.21,,19.0637,,311.849
608,DTXSID6022420,,,,,,,,,,55.1221,55.1221,,4.06907,,4.17327
609,DTXSID2022703,,,,,,,,,,1040.87,1040.87,,3.35623,,30.6605
610,DTXSID0045624,,,,,,,,,,549.788,549.788,,3.55119,,4.41723
611,DTXSID70649541,,,,,,,,,,1498.83,1498.83,,3.35638,,13.3797
612,DTXSID50218158,,,,,,,,,,111.84,111.84,,5.34394,,1.55244
613,DTXSID7040362,,,,,,,,2238.72,2238.72,2237.6,2237.6,,4.71712,49.9091,39.6367
614,DTXSID7045368,,,,,,,,,,121.951,121.951,,3.53437,,8.2094
615,DTXSID3023390,,,,,,,,,,3104.55,3104.55,,3.54304,,8.9873
616,DTXSID1023079,,,,,,,,,,147486,147486,,9.0912,,12.924
617,DTXSID00146058,,,,,,,,,,2521.2,2521.2,,3.35598,,54.3079
618,DTXSID4022573,,,,,,,,,,70.4059,70.4059,,3.48756,,2.40056
619,DTXSID30224838,,,,,,,,,,201.73,201.73,,3.54049,,5.10756
620,DTXSID3023552,,,,,,,,,,136598,136598,,3.35694,,11.8795
621,DTXSID6048549,,,,,,,,,,97.1958,97.1958,,4.28819,,5.13666
622,DTXSID5045174,,,,,,,,,,4905.41,4905.41,,802.344,,123.523
623,DTXSID6021030,,,,,,,,1202.26,1202.26,410.204,1198.77,,5.73505,119.19,40.8288
624,DTXSID9021059,,,,,,,,,,40.7108,40.7108,,4.59282,,1.60368
625,DTXSID9021053,,,,,,,,,,47.8792,47.8792,,4.72031,,6.341
626,DTXSID2051687,,,,,,,,,,1027.04,1027.04,,10.2345,,2051.96
627,DTXSID90891484,,,,,,,,,,2219.74,2219.74,,4.47419,,3.54141
628,DTXSID00891490,,,,,,,,,,1574.94,1574.94,,23.5953,,85.6295
629,DTXSID80891493,,,,,,,,,,56.4124,56.4124,,3.5435,,3.8221
630,DTXSID90891489,,,,,,,,,,3168.46,3168.46,,3.35724,,7.89757
631,DTXSID40214326,,,,,,,,,,4066.4,4066.4,,4.17728,,7.39611
632,DTXSID90652198,,,,,,,,,,195.348,195.348,,4.14871,,21.389
633,DTXSID60747025,,,,,,,,,,740.444,740.444,,3.35397,,2.02727
634,DTXSID60891491,,,,,,,,,,173.274,173.274,,3.34146,,37.7099
635,DTXSID30891488,,,,,,,,,,49062.1,49062.1,,15.2927,,6.23254
636,DTXSID7021029,,,,,,,,,,3.68129,6.44258,,7.573,,1.59435
637,DTXSID6021036,,,,,,,,,,8.01678,16.7213,,3.6749,,1.93414
638,DTXSID2021028,,,,,,,,,,14.0281,39.4479,,4.5917,,3.8512
639,DTXSID8021060,,,,,,,,,,12.0504,58.5146,,4.07122,,2.59052
640,DTXSID6021032,,,,,,,,,,43.0527,53.5146,,3.67578,,4.54449
641,DTXSID8058827,,,,,,,,,,19.4394,19.4394,,5.15189,,4.71863
642,DTXSID2021026,,,,,,,,,,91.2325,216.77,,4.9244,,17.7993
643,DTXSID70747511,,,,,,,,,,304.068,304.068,,3.53172,,134.836
644,DTXSID70891487,,,,,,,,,,1414.16,1414.16,,3.52653,,54.0775
645,DTXSID60904717,,,,,,,,,,102.431,102.431,,3.54964,,44.5257
646,DTXSID2057734,,,,,,,,,,147.697,147.697,,8.43423,,29.3941
647,DTXSID20891492,,,,,,,,,,508.639,508.639,,3.54425,,32.6829
648,DTXSID9048011,,,,,,,,,,982.737,982.737,,5.53174,,303.944
649,DTXSID50220099,,,,,,,,,,67.1768,67.1768,,4.99616,,17.5905
650,DTXSID80239331,,,,,,,,,,93.073,93.073,,4.01688,,12.9174
651,DTXSID101020557,,,,,,,,,,54.5368,54.5368,,4.73647,,2.15802
652,DTXSID5034723,,,,,,,,,,267.917,815.156,,3.53964,,58.3094
653,DTXSID1058008,,,,,,,,,,497.737,789.125,,3.35916,,100.541
654,DTXSID10891486,,,,,,,,,,3687.44,3687.44,,4.71109,,56.7046
655,DTXSID50891485,,,,,,,,,,405.093,405.093,,3.34959,,11.3488
656,DTXSID80891332,,,,,,,,,,2751.38,2751.38,,4.52346,,6.23348
657,DTXSID00891334,,,,,,,,,,1877.63,1877.63,,4.46252,,5.91699
658,DTXSID5020108,,,,,,,,,,78.9205,78.9205,,3.5412,,2.36588
659,DTXSID6048545,,,,,,,,,,1164.15,1164.15,,19.8309,,358.293
660,DTXSID7032505,,,,,,,,,,350.929,350.929,,3.17655,,99.5944
661,DTXSID30891448,,,,,,,,,,660.351,660.351,,3.35185,,9.03545
662,DTXSID60864887,,,,,,,,,,99.1699,99.1699,,4.17057,,4.71523
663,DTXSID4023202,,,,,,,,,,224.435,224.435,,3.55008,,26.3653
664,DTXSID2023640,,,,,,,,,,1866.7,1866.7,,4.00844,,706.065
665,DTXSID5042663,,,,,,,,,,248520,248520,,3.55137,,29.8708
666,DTXSID2061149,,,,,,,,,,836.513,836.513,,10.1764,,18.3843
667,DTXSID80207217,,,,,,,,,,516.418,516.418,,4.00271,,466.197
668,DTXSID90192342,,,,,,,,,,22.3707,22.3707,,3.54736,,10.6627
669,DTXSID6041975,,,,,,,,,,183.476,183.476,,4.75062,2.69199,20.1503
670,DTXSID1034634,,,,,,,,,,374.087,657.658,,3.52691,,29.6788
671,DTXSID8024159,,,,,,,,251.189,251.189,251.512,922.571,,4.30705,,104.317
672,DTXSID5057969,,,,,,,,,,151051,151051,,89.0137,,165.748
673,DTXSID70860971,,,,,,,,,,409.903,409.903,,3.35633,,11.2177
675,DTXSID9021136,,,,,,,,,,1274.97,1274.97,,3.72325,,64.7398
677,DTXSID8048494,,,,,,,,,,2503.77,2503.77,,5.2125,,4.73153
678,DTXSID4041153,,,,,,,,,,14.205,14.205,,3.54278,,2.55983
679,DTXSID1057666,,,,,,,,,,128.854,128.854,,3.54423,,1.52182
680,DTXSID8064729,,,,,,,,,,91.1856,91.1856,,29.8633,,10.5432
681,DTXSID10860157,,,,,,,,,,140.858,140.858,,2.92543,,1.15439
682,DTXSID70891447,,,,,,,,,,2652.86,2652.86,,56.7477,,6.35064
683,DTXSID4020371,,,,,,,,,,108.154,108.154,,17.9875,,4.32061
684,DTXSID2046200,,,,,,,,,,213.167,213.167,,3.34519,,30.3811
685,DTXSID4032611,,,,,,,,70.7946,70.7946,71.004,1032.76,,140.677,9,55.0204
686,DTXSID9032589,,,,,,,,,,240752,240752,,73.1109,,817.838
687,DTXSID2045652,,,,,,,,,,108.137,108.137,,2.92694,,6.7087
688,DTXSID4046787,,,,,,,,,,1006.26,1006.26,,5.18203,,87.8153
689,DTXSID4022602,,,,,,,,,,86.8972,86.8972,,34.8852,,1.70194
690,DTXSID8022749,,,,,,,,,,89.6414,89.6414,,87.4007,,1.86568
