sus_id,categories
5548,manufacturing:chemical
5548,manufacturing:drug
5548,manufacturing:electrical
5548,manufacturing:electronics
5548,manufacturing:electronics:computer
5548,manufacturing:export
5548,manufacturing:furniture
5548,manufacturing:machines
5548,manufacturing:metals
5548,manufacturing:oil
5548,manufacturing:paint
5548,manufacturing:plastics
5548,manufacturing:radio
5548,manufacturing:raw_material
5548,manufacturing:rubber
5548,manufacturing:textile
5548,manufacturing:TV
5548,mining
5548,paint
5548,paint:automotive_care
5548,paint:consumer_use
5548,paint:flooring
5548,paint:furniture
5548,paint:hardener
5548,paint:volatile_organic
5548,paint:water_based
5548,personal_care
5548,pesticide
5548,pesticide:inert_ingredient
5548,pesticide:preservatives
5548,photographic
5548,plastics
5548,printing
5548,printing:colorant
5548,printing:ink
5548,process_regulator
5548,propellant:spray
5548,resource_extraction:gas
5548,resource_extraction:oil
5548,solvent
5548,solvent:consumer_use
5548,solvent:paint_remover
5548,surface_treatment
5548,surface_treatment:metals
5548,textile:consumer_use
5548,toys:child_use:detected
7157,automotive_care
7157,buffer
7157,building_material:flooring
7157,building_material:walls
7157,casting_agent
7157,cleaning_washing
7157,cleaning_washing:dishwashing
7157,cleaning_washing:laundry
7157,colorant
7157,construction
7157,consumer_use
7157,detergent
7157,disinfectant
7157,drug
7157,drug_ACToRUseDB
7157,fluid_property_modulator
7157,food_additive
7157,food_additive_ACToRUseDB
7157,food_contact
7157,industrial_fluid
7157,industrial_manufacturing_ACToRUseDB
7157,inert_ACToRUseDB
7157,lubricant
7157,manufacturing:automotive
7157,manufacturing:building_material:wood
7157,manufacturing:chemical
7157,manufacturing:export
7157,manufacturing:machines
7157,manufacturing:metals
7157,manufacturing:oil
7157,manufacturing:paint
7157,manufacturing:plastics
7157,manufacturing:raw_material
7157,manufacturing:rubber
7157,manufacturing:soap
7157,manufacturing:textile
7157,paint
7157,personal_care:cosmetics:eye
7157,personal_care:cosmetics:restricted_Europe
7157,personal_care_ACToRUseDB
7157,pesticide
7157,pesticide:inert_ingredient
7157,photographic
7157,polish
7157,polish:automotive_care
7157,propellant:spray
7157,soap
7157,solvent
7157,surface_treatment
7157,surfactant
7157,welding_soldering
22651,food_additive:flavor
22651,food_additive_ACToRUseDB
10869,arts_crafts:child_use:detected
10869,automotive
10869,building_material:filler
10869,building_material:insulation
10869,colorant
10869,colorant_ACToRUseDB
10869,consumer_use_ACToRUseDB
10869,electronics:detected
10869,filler
10869,industrial_manufacturing_ACToRUseDB
10869,photographic
10869,toys:child_use:detected
10869,toys:decor:detected
10729,absorbent
10729,adsorbent
10729,air_fresheners:fragrance:consumer_use
10729,automotive_care
10729,beverage:food_service
10729,cleaning_washing
10729,cleaning_washing:disinfectant
10729,cleaning_washing:flooring
10729,cleaning_washing:textile:detergent
10729,cleaning_washing:toilets
10729,construction
10729,fluid_property_modulator
10729,food_additive
10729,food_additive:flavor
10729,food_additive_ACToRUseDB
10729,food_service
10729,fragrance
10729,fragrance:consumer_use
10729,fragrance_ACToRUseDB
10729,heat_transferring
10729,industrial:cleaning_washing
10729,industrial:fragrance
10729,industrial_fluid
10729,industrial_manufacturing_ACToRUseDB
10729,inert_ACToRUseDB
10729,manufacturing
10729,manufacturing:agrochemical
10729,manufacturing:chemical
10729,manufacturing:export
10729,manufacturing:fertilizer
10729,manufacturing:machines
10729,manufacturing:metals
10729,manufacturing:personal_care
10729,manufacturing:personal_care:cosmetics:perfume
10729,manufacturing:personal_care:cosmetics:shampoo:hair
10729,manufacturing:personal_care:toothpaste
10729,manufacturing:pesticide
10729,manufacturing:plastics
10729,manufacturing:raw_material
10729,manufacturing:rubber
10729,paint
10729,personal_care
10729,personal_care:cosmetics
10729,personal_care:cosmetics:fragrance:detected
10729,personal_care:cosmetics:perfume
10729,personal_care_ACToRUseDB
10729,pesticide:biocide:non_agricultural
10729,pesticide:inert_ingredient
10729,pesticide:preservatives
10729,polish
10729,polish:automotive_care
10729,propellant:spray
10729,raw_material:personal_care:cosmetics
10729,solvent
10729,toys:fragrance:child_use:detected
10729,water_treatment
4814,consumer_use
4814,food_additive
4814,food_additive:flavor
4814,food_additive_ACToRUseDB
4814,manufacturing:chemical
4814,manufacturing:raw_material
2252,consumer_use
2252,consumer_use_ACToRUseDB
2252,drug
2252,drug_ACToRUseDB
2252,food_additive:flavor
2252,food_additive_ACToRUseDB
2252,manufacturing:agrochemical
2252,manufacturing:chemical
2252,manufacturing:drug
2252,manufacturing:fertilizer
2252,manufacturing:pesticide
2252,manufacturing:raw_material
2252,solvent
2252,toys:decor:detected
5757,consumer_use_ACToRUseDB
5757,food_additive:flavor
5757,food_additive_ACToRUseDB
5757,manufacturing:agrochemical
5757,manufacturing:chemical
5757,manufacturing:drug:solvent
5757,manufacturing:fertilizer
5757,manufacturing:pesticide
5757,manufacturing:raw_material
5757,toys:decor:detected
2614,drug
2614,drug_ACToRUseDB
2614,pesticide:active_ingredient
4467,inert_ACToRUseDB
4467,pesticide:inert_ingredient
10113,catalyst
10113,chemical:laboratory
10113,cigarettes
10113,colorant
10113,colorant_ACToRUseDB
10113,consumer_use
10113,consumer_use_ACToRUseDB
10113,drug
10113,food_additive
10113,food_additive:flavor
10113,food_contact
10113,fragrance:consumer_use
10113,human_metabolite
10113,industrial:colorant
10113,industrial_manufacturing_ACToRUseDB
10113,lubricant
10113,manufacturing:agrochemical
10113,manufacturing:chemical
10113,manufacturing:colorant
10113,manufacturing:drug
10113,manufacturing:drug:solvent
10113,manufacturing:fertilizer
10113,manufacturing:metals
10113,manufacturing:pesticide
10113,manufacturing:raw_material
10113,pesticide
10113,pesticide:biocide:active_ingredient
10113,pesticide_ACToRUseDB
10113,raw_material:drug
10113,solvent
36813,drug
36813,drug_ACToRUseDB
11491,adhesive
11491,automotive
11491,building_construction:boats
11491,cleaning_washing
11491,construction
11491,consumer_use:detected
11491,consumer_use_ACToRUseDB
11491,disinfectant
11491,electronics:detected
11491,food_contact
11491,industrial_manufacturing_ACToRUseDB
11491,lubricant
11491,manufacturing:building_material:wood
11491,manufacturing:chemical
11491,manufacturing:furniture
11491,manufacturing:machines
11491,manufacturing:metals
11491,manufacturing:plastics
11491,manufacturing:radio
11491,manufacturing:raw_material
11491,manufacturing:rubber
11491,manufacturing:TV
11491,paint
11491,paint:automotive_care
11491,paint:volatile_organic
11491,personal_care:cosmetics:prohibited_ASEAN
11491,pesticide:inert_ingredient
11491,photographic
11491,printing:ink
11491,process_regulator
11491,propellant:spray
11491,solvent
11491,solvent:consumer_use
11491,tools:paint:consumer_use
11491,toys:detected
22699,food_additive
22699,food_additive_ACToRUseDB
22700,industrial_manufacturing_ACToRUseDB
22700,manufacturing:chemical
4437,cigarettes
4437,cleaning_washing
4437,consumer_use_ACToRUseDB
4437,fluid_property_modulator
4437,food_additive
4437,food_additive:flavor
4437,food_additive_ACToRUseDB
4437,food_contact
4437,fragrance
4437,fragrance:consumer_use
4437,human_metabolite
4437,industrial:cleaning_washing
4437,industrial_manufacturing_ACToRUseDB
4437,pesticide
2984,adhesive
2984,agricultural
2984,agricultural:animal
2984,agricultural:crop
2984,air_fresheners:fragrance:consumer_use
2984,antifreezing
2984,antistatic
2984,arts_crafts
2984,arts_crafts:child_use:detected
2984,arts_crafts:drawing
2984,arts_crafts:paint
2984,automotive_care
2984,beverage:food_service
2984,binding
2984,binding:paint
2984,building_construction
2984,building_construction:boats
2984,building_construction:brick
2984,building_material
2984,building_material:filler
2984,building_material:flooring
2984,building_material:insulation
2984,building_material:paving
2984,building_material:walls
2984,cleaning_washing
2984,cleaning_washing:detergent
2984,cleaning_washing:disinfectant
2984,cleaning_washing:drycleaning:laundry
2984,cleaning_washing:drycleaning:laundry:detected
2984,cleaning_washing:flooring
2984,cleaning_washing:laundry:consumer_use
2984,cleaning_washing:machines:dishwashing
2984,cleaning_washing:stain_remover
2984,cleaning_washing:textile
2984,cleaning_washing:textile:detergent
2984,colorant
2984,colorant_ACToRUseDB
2984,construction
2984,consumer_use
2984,consumer_use_ACToRUseDB
2984,decor
2984,detergent
2984,disinfectant
2984,drug
2984,drug:detected
2984,drug:dietary_supplement
2984,drug:human:hygiene:biocidal
2984,drug:inactive_ingredient
2984,drug:veterinary
2984,drug:veterinary:biocide
2984,drug_ACToRUseDB
2984,electronics:batteries
2984,electronics:batteries:consumer_use
2984,facility:childcare
2984,facility:drycleaning:laundry
2984,facility:food_production
2984,facility:food_service
2984,facility:laundry
2984,facility:laundry:drycleaning
2984,facility:salon:detected
2984,filler
2984,fluid_property_modulator
2984,food_additive
2984,food_additive:preservatives
2984,food_additive_ACToRUseDB
2984,food_contact
2984,food_service
2984,fragrance
2984,fragrance:consumer_use
2984,hunting
2984,impregnation:leather
2984,impregnation:paper
2984,impregnation:textile
2984,impregnation:wood
2984,industrial:adhesive:water_based
2984,industrial:cleaning_washing
2984,industrial:cleaning_washing:laundry
2984,industrial_fluid
2984,industrial_manufacturing_ACToRUseDB
2984,inert_ACToRUseDB
2984,ink:colorant
2984,lubricant
2984,manufacturing
2984,manufacturing:automotive
2984,manufacturing:building_material:wood
2984,manufacturing:chemical
2984,manufacturing:cleaning_washing:polish
2984,manufacturing:detergent
2984,manufacturing:drug
2984,manufacturing:electrical
2984,manufacturing:electronics:computer
2984,manufacturing:export
2984,manufacturing:food
2984,manufacturing:furniture
2984,manufacturing:leather
2984,manufacturing:machines
2984,manufacturing:machines:electrical
2984,manufacturing:metals
2984,manufacturing:minerals
2984,manufacturing:paint
2984,manufacturing:paper
2984,manufacturing:personal_care
2984,manufacturing:personal_care:cosmetics:perfume
2984,manufacturing:personal_care:cosmetics:shampoo:hair
2984,manufacturing:personal_care:toothpaste
2984,manufacturing:plastics
2984,manufacturing:radio
2984,manufacturing:raw_material
2984,manufacturing:rubber
2984,manufacturing:soap
2984,manufacturing:textile
2984,manufacturing:TV
2984,metals:cooling_agent
2984,offset_developer
2984,paint
2984,paint:automotive_care
2984,paint:flooring
2984,paint:furniture
2984,paint:hardener
2984,paint:volatile_organic
2984,paint:water_based
2984,paper
2984,personal_care
2984,personal_care:bath
2984,personal_care:cosmetics
2984,personal_care:cosmetics:baby_use
2984,personal_care:cosmetics:bath:baby_use
2984,personal_care:cosmetics:body
2984,personal_care:cosmetics:body:powder
2984,personal_care:cosmetics:conditioner:hair
2984,personal_care:cosmetics:cream:colorant:detected
2984,personal_care:cosmetics:detected
2984,personal_care:cosmetics:exfoliator
2984,personal_care:cosmetics:eye
2984,personal_care:cosmetics:face
2984,personal_care:cosmetics:foot
2984,personal_care:cosmetics:fragrance
2984,personal_care:cosmetics:hair
2984,personal_care:cosmetics:hair:detected
2984,personal_care:cosmetics:hair_dye
2984,personal_care:cosmetics:hair_removal
2984,personal_care:cosmetics:hair_removal:cream
2984,personal_care:cosmetics:hand:cream
2984,personal_care:cosmetics:lips
2984,personal_care:cosmetics:lotion
2984,personal_care:cosmetics:lotion:detected
2984,personal_care:cosmetics:nails
2984,personal_care:cosmetics:nails:detected
2984,personal_care:cosmetics:perfume
2984,personal_care:cosmetics:preservatives
2984,personal_care:cosmetics:shampoo:detected
2984,personal_care:cosmetics:shampoo:hair
2984,personal_care:cosmetics:skin
2984,personal_care:cosmetics:soap:detected
2984,personal_care:health
2984,personal_care:sanitizer:hand
2984,personal_care:sexual_wellness:gel:detected
2984,personal_care:sexual_wellness:liquid:detected
2984,personal_care:shower:gel
2984,personal_care:skin
2984,personal_care:soap
2984,personal_care:soap:hand
2984,personal_care:sunscreen
2984,personal_care:sunscreen:detected
2984,personal_care:wash
2984,personal_care:wash:body
2984,personal_care:wash:face
2984,personal_care:wash:hand
2984,personal_care_ACToRUseDB
2984,pesticide
2984,pesticide:active_ingredient
2984,pesticide:biocide:active_ingredient
2984,pesticide:biocide:non_agricultural
2984,pesticide:inert_ingredient
2984,pesticide:preservatives
2984,photographic
2984,polish
2984,polish:flooring
2984,preservatives
2984,printing
2984,printing:ink
2984,printing:ink:colorant
2984,process_regulator
2984,propellant:spray
2984,raw_material
2984,raw_material:personal_care:cosmetics
2984,sewage_treatment
2984,softener
2984,solvent
2984,stabilizer
2984,surface_treatment
2984,surface_treatment:metals
2984,surface_treatment:paper
2984,surfactant
2984,textile:colorant:consumer_use:detected
2984,textile:furniture:chairs
2984,tools:personal_care:dental:toothbrush:detected
2984,tools:personal_care:hair
2984,toys
2984,toys:arts_crafts
2984,toys:arts_crafts:drawing
2984,toys:baby_use
2984,toys:child_use
2984,toys:child_use:detected
2984,toys:detected
2984,toys:lawn_garden
2984,water_treatment
2984,welding_soldering
4366,food_additive
4366,food_additive:flavor
4366,food_additive_ACToRUseDB
29395,personal_care:cosmetics:prohibited_ASEAN
5083,flame_retardant
22621,food_additive
22621,food_additive:flavor
22621,food_additive_ACToRUseDB
22621,fragrance:consumer_use
22695,consumer_use_ACToRUseDB
22695,food_additive
22695,food_additive:flavor
22695,food_additive_ACToRUseDB
22695,toys:detected
37000,drug
37000,drug_ACToRUseDB
37149,drug
37149,drug_ACToRUseDB
11989,fragrance:consumer_use
15088,chemical:laboratory
15088,industrial_manufacturing_ACToRUseDB
15088,manufacturing:chemical
8748,child_use
8748,consumer_use:detected
8748,food_contact
8748,pesticide:inert_ingredient
9661,drug
9661,drug:alpha_adrenergic_antagonist
9661,drug:antimydriatic
9661,drug:antipsychotic
9661,drug:ophthalmic
9661,drug_ACToRUseDB
7587,personal_care:cosmetics
7587,personal_care_ACToRUseDB
8649,alkylphenol
8649,antioxidant
8649,child_use
8649,colorant_ACToRUseDB
8649,consumer_use_ACToRUseDB
8649,food_additive
8649,food_additive_ACToRUseDB
8649,food_contact
8649,industrial_manufacturing_ACToRUseDB
8649,inert_ACToRUseDB
8649,manufacturing:chemical
8649,manufacturing:electrical
8649,manufacturing:export
8649,manufacturing:ink
8649,manufacturing:plastics
8649,manufacturing:raw_material
8649,manufacturing:rubber
8649,manufacturing:soap
8649,paint
8649,pesticide:inert_ingredient
8649,process_regulator
8649,raw_material:rubber
8649,surface_treatment
8649,textile:colorant:consumer_use:detected
8649,toys
5234,drug
5234,drug:androgen
5234,drug:dea_abuse_concern
5234,drug:orphan
5234,drug:steroidal
5234,drug_ACToRUseDB
5234,human_metabolite
9155,chemical:laboratory
9155,drug
9155,drug:estrogen
9155,drug:veterinary
9155,drug_ACToRUseDB
9155,human_metabolite
9155,industrial_manufacturing_ACToRUseDB
9155,manufacturing:chemical
9155,manufacturing:drug
9155,pesticide:active_ingredient
7704,drug
7704,drug_ACToRUseDB
7704,food_residue
7704,pesticide
7704,pesticide_ACToRUseDB
9451,manufacturing:plastics
9451,manufacturing:raw_material
12381,arts_crafts:child_use:detected
12381,cigarettes
12381,consumer_use_ACToRUseDB
12381,food_additive
12381,food_additive:flavor
12381,food_additive_ACToRUseDB
12381,food_contact
12381,fragrance
12381,fragrance:consumer_use
12381,industrial:fragrance
12381,industrial_manufacturing_ACToRUseDB
12381,manufacturing:chemical
12381,toys:child_use:detected
10605,adhesive
10605,adhesive:consumer_use:detected
10605,adhesive:water_based:consumer_use
10605,apparel:footwear:phthalates:detected
10605,automotive
10605,automotive_care
10605,baby_use:detected
10605,binding:paint
10605,building_construction
10605,building_construction:boats
10605,building_construction:brick
10605,building_material
10605,building_material:filler
10605,building_material:filler:hardener
10605,building_material:flooring
10605,building_material:phthalates:detected
10605,building_material:viscous_liquid
10605,building_material:walls
10605,catalyst
10605,child_use:detected
10605,child_use:phthalates:detected
10605,cleaning_washing
10605,cleaning_washing:stain_remover:detected
10605,colorant
10605,construction
10605,consumer_use
10605,consumer_use:detected
10605,consumer_use_ACToRUseDB
10605,filler
10605,food_contact
10605,fragrance:consumer_use
10605,hardener
10605,industrial:adhesive:water_based
10605,industrial_manufacturing_ACToRUseDB
10605,manufacturing:adhesive
10605,manufacturing:automotive
10605,manufacturing:building_material:wood
10605,manufacturing:chemical
10605,manufacturing:child_use:detected
10605,manufacturing:electrical
10605,manufacturing:export
10605,manufacturing:furniture
10605,manufacturing:machines
10605,manufacturing:metals
10605,manufacturing:paint
10605,manufacturing:paper
10605,manufacturing:plastics
10605,manufacturing:raw_material
10605,manufacturing:rubber
10605,paint
10605,paint:automotive_care
10605,paint:hardener
10605,paper
10605,photographic
10605,plastics
10605,plastics:hardener
10605,process_regulator
10605,rubber
10605,seal_material
10605,solvent
10605,surface_treatment:metals
10605,toys
10605,toys:child_use:detected
10605,toys:detected
9590,drug
9590,drug:angiogenesis_inhibitor
9590,drug:immunosuppressive
9590,drug:leprostatic
9590,drug:orphan
9590,drug:teratogen
9590,drug_ACToRUseDB
9590,personal_care:cosmetics:prohibited_ASEAN
13407,drug
13407,drug_ACToRUseDB
13407,paraben
8316,agricultural
8316,agricultural:animal
8316,agricultural:crop
8316,arts_crafts
8316,arts_crafts:drawing
8316,arts_crafts:paint
8316,automotive_care
8316,child_use
8316,cleaning_washing
8316,cleaning_washing:flooring
8316,cleaning_washing:machines:dishwashing
8316,cleaning_washing:stain_remover:detected
8316,construction
8316,consumer_use_ACToRUseDB
8316,detergent
8316,drug
8316,drug:dietary_supplement
8316,drug:inactive_ingredient
8316,drug:veterinary
8316,electronics:batteries
8316,electronics:batteries:consumer_use
8316,facility:salon:detected
8316,fluid_property_modulator
8316,food_additive
8316,food_additive:flavor
8316,food_additive:preservatives
8316,food_additive_ACToRUseDB
8316,food_contact
8316,fragrance:consumer_use
8316,hunting
8316,industrial:cleaning_washing
8316,industrial_manufacturing_ACToRUseDB
8316,inert_ACToRUseDB
8316,manufacturing:chemical
8316,manufacturing:cleaning_washing:polish
8316,manufacturing:detergent
8316,manufacturing:drug
8316,manufacturing:export
8316,manufacturing:metals
8316,manufacturing:personal_care
8316,manufacturing:personal_care:cosmetics:perfume
8316,manufacturing:soap
8316,paint
8316,paraben
8316,personal_care
8316,personal_care:bath
8316,personal_care:cosmetics
8316,personal_care:cosmetics:baby_use
8316,personal_care:cosmetics:bath:baby_use
8316,personal_care:cosmetics:body
8316,personal_care:cosmetics:body:powder
8316,personal_care:cosmetics:cream:colorant:detected
8316,personal_care:cosmetics:eye
8316,personal_care:cosmetics:face
8316,personal_care:cosmetics:fragrance
8316,personal_care:cosmetics:hair
8316,personal_care:cosmetics:hair:detected
8316,personal_care:cosmetics:hair_removal
8316,personal_care:cosmetics:hair_removal:cream
8316,personal_care:cosmetics:hand:cream
8316,personal_care:cosmetics:lips
8316,personal_care:cosmetics:lotion
8316,personal_care:cosmetics:lotion:detected
8316,personal_care:cosmetics:nails
8316,personal_care:cosmetics:perfume
8316,personal_care:cosmetics:preservatives
8316,personal_care:cosmetics:shampoo:detected
8316,personal_care:cosmetics:shampoo:hair
8316,personal_care:cosmetics:soap:detected
8316,personal_care:sanitizer:hand
8316,personal_care:sexual_wellness:gel:detected
8316,personal_care:shower:gel
8316,personal_care:soap
8316,personal_care:soap:hand
8316,personal_care:sunscreen
8316,personal_care:sunscreen:detected
8316,personal_care:wash
8316,personal_care:wash:body
8316,personal_care:wash:face
8316,personal_care:wash:hand
8316,personal_care_ACToRUseDB
8316,pesticide
8316,pesticide:biocide:active_ingredient
8316,pesticide:inert_ingredient
8316,pesticide:preservatives
8316,photographic
8316,preservatives
8316,raw_material:personal_care:cosmetics
8316,sports_equipment
8316,surface_treatment
8316,tools:personal_care:hair
8316,toys
8316,toys:arts_crafts
8316,toys:arts_crafts:drawing
8316,toys:baby_use
8316,toys:child_use
8316,toys:lawn_garden
10397,drug
10397,drug:analgesic
10397,drug:anesthetic
10397,drug:dea_abuse_concern
10397,drug:narcotic
10397,drug:opiate_agonist
10397,drug:orphan
10397,drug_ACToRUseDB
10397,food
1941,drug
1941,drug:dea_abuse_concern
1941,drug_ACToRUseDB
31328,drug
31328,drug:progestin
31328,drug_ACToRUseDB
9541,drug
9541,drug:discontinued
9541,drug:fibrinolytic
9541,drug:orphan
9541,drug:platelet:aggregation_inhibitor
9541,drug:vasodilator
9541,drug_ACToRUseDB
9541,food
9541,human_metabolite
22751,food_additive
22751,food_additive:flavor
22751,food_additive_ACToRUseDB
22751,food_contact
2978,chemical:laboratory
2978,drug
2978,drug:amebicide
2978,drug:antibiotic
2978,drug:antifungal
2978,drug:antihiv
2978,drug:antiprotozoal
2978,drug:discontinued
2978,drug:orphan
2978,drug_ACToRUseDB
2978,food
2978,industrial_manufacturing_ACToRUseDB
1039,drug
1039,drug:calcium:channel_blocker
1039,drug:cardial
1039,drug:phosphodiesterase_inhibitor
1039,drug:vasodilator
1039,drug_ACToRUseDB
5588,drug
5588,drug:anticancer
5588,drug:aromatase_inhibitor
5588,drug:dea_abuse_concern
5588,drug:pediatric
5588,drug_ACToRUseDB
5588,food
86,drug
86,drug:dea_abuse_concern
86,drug_ACToRUseDB
86,human_metabolite
9834,drug
9834,drug_ACToRUseDB
9834,food
14318,drinking_water_contaminant:drug:detected
14318,drug
14318,drug:antitussive
14318,drug:discontinued
14318,drug_ACToRUseDB
1225,drug
1225,drug:antiemetic
1225,drug:antipsychotic
1225,drug_ACToRUseDB
5153,drug
5153,drug:antidyskinetic
5153,drug:antiparkinson
5153,drug:muscarinic_antagonist
5153,drug:parasympatholytic
5153,drug_ACToRUseDB
5153,personal_care:cosmetics:prohibited_ASEAN
8461,drug
8461,drug_ACToRUseDB
6529,drug
6529,drug_ACToRUseDB
5246,drug
5246,drug:antithyroid
5246,drug_ACToRUseDB
6061,drug
22769,drug
22769,drug_ACToRUseDB
3093,chemical:laboratory
3093,drug
3093,drug:discontinued
3093,drug_ACToRUseDB
3093,industrial_manufacturing_ACToRUseDB
3470,drug
3470,drug:antibiotic
3470,drug:cephalosporin
3470,drug_ACToRUseDB
3470,food
2083,drug
2083,drug:anticholesteremic
2083,drug:antilipemic
2083,drug:discontinued
2083,drug:hmg_coa_reductase_inhibitor
2083,drug_ACToRUseDB
108,drinking_water_contaminant:drug:detected
108,drug
108,drug_ACToRUseDB
108,food_residue:drug:veterinary
108,pesticide
108,pesticide_ACToRUseDB
1077,drug
1077,drug:discontinued
1077,drug:muscle_relaxant
1077,drug_ACToRUseDB
1077,food
1077,industrial_manufacturing_ACToRUseDB
1077,manufacturing:chemical
1077,manufacturing:drug
1077,personal_care:cosmetics:prohibited_ASEAN
20294,colorant
20294,drug
20294,drug_ACToRUseDB
7229,colorant_ACToRUseDB
7229,drug
7229,drug_ACToRUseDB
7229,food_additive
7229,food_additive:colorant
7229,food_additive_ACToRUseDB
7229,food_contact
7229,personal_care:cosmetics:lips:detected
7229,personal_care_ACToRUseDB
32698,drug
32698,drug_ACToRUseDB
20119,consumer_use_ACToRUseDB
20119,electronics:detected
22786,food_additive
22786,food_additive:flavor
22786,food_additive_ACToRUseDB
22786,food_contact
22794,food_additive
22794,food_additive:flavor
22794,food_additive_ACToRUseDB
22794,food_contact
2842,drug
2842,drug:antibiotic
2842,drug:discontinued
2842,drug:penicillin
2842,drug_ACToRUseDB
29907,drug
29907,drug_ACToRUseDB
4545,drug
4545,drug:dea_abuse_concern
4545,drug_ACToRUseDB
3413,drug
3413,drug:antiallergic
3413,drug:anticholinergic
3413,drug:antihistamine
3413,drug:antipruritic
3413,drug_ACToRUseDB
5455,drug
5455,drug_ACToRUseDB
5455,food
5455,human_metabolite
5455,industrial_manufacturing_ACToRUseDB
5455,manufacturing:chemical
5455,manufacturing:drug
11666,drug
11666,drug_ACToRUseDB
1115,drug
1115,drug:discontinued
1115,drug_ACToRUseDB
1115,food
1115,industrial_manufacturing_ACToRUseDB
1115,manufacturing:chemical
1115,pesticide:active_ingredient
10360,drug
10360,drug:anticonvulsant
10360,drug:antiepileptic
10360,drug:neuroprotective
10360,drug:orphan
10360,drug_ACToRUseDB
8115,drug
8115,drug_ACToRUseDB
3905,drug
3905,drug_ACToRUseDB
3905,food
25101,drug
25101,drug_ACToRUseDB
44,drinking_water_contaminant:drug:detected
44,drug
44,drug:adjuvant
44,drug:analgesic
44,drug:anesthetic
44,drug:anitequidae:veterinary
44,drug:dea_abuse_concern
44,drug:narcotic
44,drug:opiate_agonist
44,drug:opioid
44,drug:veterinary
44,drug_ACToRUseDB
44,food
44,human_metabolite
11550,drug
11550,drug_ACToRUseDB
2064,drug
2064,drug:antidiabetic
2064,drug:hypoglycemic
2064,drug:sulfonylurea
2064,drug_ACToRUseDB
2064,food
10199,drug
10199,drug_ACToRUseDB
4868,drug
4868,drug:adjuvant
4868,drug:barbiturate
4868,drug:discontinued
4868,drug:gaba_modulator
4868,drug:sedative
4868,drug_ACToRUseDB
5578,cigarettes
5578,consumer_use_ACToRUseDB
5578,drug
5578,drug:dietary_supplement
5578,drug:essential_amino_acid
5578,drug:inactive_ingredient
5578,drug:intermediate
5578,drug_ACToRUseDB
5578,food_additive
5578,food_additive:flavor
5578,food_additive_ACToRUseDB
5578,food_contact
5578,human_metabolite
29016,drug
29016,drug_ACToRUseDB
40168,drug
40168,drug_ACToRUseDB
1229,drug
1229,drug:dea_abuse_concern
1229,drug:sympathomimetic
1229,drug_ACToRUseDB
1229,personal_care:cosmetics:prohibited_ASEAN
8406,drug
8406,drug:gastrointestinal
8406,drug_ACToRUseDB
8406,food
4528,drinking_water_contaminant:drug:detected
4528,drug
4528,drug:discontinued
4528,drug:nitrate:nitrite
4528,drug:nitric_oxide_donor
4528,drug:vasodilator
4528,drug_ACToRUseDB
4528,food
10015,drug
10015,drug_ACToRUseDB
3822,drug
3822,drug:adjuvant
3822,drug:anticancer
3822,drug:antiinflammatory
3822,drug:antiparasitic
3822,drug:antirheumatic
3822,drug:antiviral
3822,drug:discontinued
3822,drug:enzyme_inhibitor
3822,drug:immunosuppressive
3822,drug:orphan
3822,drug_ACToRUseDB
3822,food
13838,cigarettes
13838,consumer_use_ACToRUseDB
13838,drug
13838,drug:dietary_supplement
13838,drug:essential_amino_acid
13838,drug:inactive_ingredient
13838,drug:intermediate
13838,drug_ACToRUseDB
13838,food_additive
13838,food_additive:flavor
13838,food_additive_ACToRUseDB
13838,food_contact
13838,human_metabolite
13838,personal_care:cosmetics:shampoo:hair
8323,drug
8323,drug:analgesic_antagonist
8323,drug:antinarcotic
8323,drug:morphine:antidote
8323,drug:narcotic_antagonist
8323,drug_ACToRUseDB
9544,drug
9544,drug:adjuvant
9544,drug:analgesic
9544,drug:anitequidae:veterinary
9544,drug:dea_abuse_concern
9544,drug:narcotic
9544,drug:opiate_agonist
9544,drug_ACToRUseDB
9544,food
17273,drug
17273,drug_ACToRUseDB
8986,drug
8986,drug:anticonvulsant
8986,drug:discontinued
8986,drug_ACToRUseDB
534,drug
534,drug:anesthetic
534,drug:orphan
534,drug_ACToRUseDB
13897,personal_care:cosmetics
13897,personal_care:cosmetics:hair_dye
13897,personal_care_ACToRUseDB
6495,drug
6495,drug:angiotensin:converting_enzyme_inhibitor
6495,drug:antihypertensive
6495,drug_ACToRUseDB
10544,drug
10544,drug:antipsychotic
10544,drug_ACToRUseDB
1064,drug
1064,drug:antiarrhythmia
1064,drug:antiasthmatic
1064,drug:leukotriene_antagonist
1064,drug_ACToRUseDB
1064,food
380,drug
380,drug:analgesic
380,drug:anitequidae:veterinary
380,drug:dea_abuse_concern
380,drug:narcotic
380,drug:opiate_agonist
380,drug:opioid
380,drug_ACToRUseDB
380,food
380,industrial_manufacturing_ACToRUseDB
380,manufacturing:chemical
380,manufacturing:drug
9098,drinking_water_contaminant:drug:detected
9098,drug
9098,drug:contraceptive
9098,drug:progestin
9098,drug_ACToRUseDB
9098,food
10393,drug
10393,drug:adrenergic_uptake_inhibitor
10393,drug:antidepressant
10393,drug:biomarker
10393,drug:norepinephrine_reuptake_inhibitor
10393,drug_ACToRUseDB
10393,food
36,drug
36,drug:antiemetic
36,drug:antipsychotic
36,drug:discontinued
36,drug:pediatric
36,drug:serotonin_uptake_inhibitor
